Month,In_Out,Australian_City,International_City,Airline,Flight_Path,Stop_1,Stop_2,Stop_3,Stop_4,Port_Country,Port_Region,Service_Country,Service_Region,Stops,All_Flights,Max_Seats,Year,Month_num
Dec-20,O,Perth,Doha,Qatar Airways,PER-DOH,PER,DOH,,,Qatar,Middle East,Qatar,Middle East,0,18,5886,2020,12
Dec-20,O,Perth,Dubai,Emirates,PER-DXB,PER,DXB,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,9,3186,2020,12
Dec-20,O,Perth,Hong Kong,Cathay Pacific Airways,PER-HKG,PER,HKG,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,18,6012,2020,12
Dec-20,O,Perth,Jakarta,Garuda Indonesia,PER-JKT,PER,JKT,,,Indonesia,SE Asia,Indonesia,SE Asia,0,5,810,2020,12
Dec-20,O,Perth,Kuala Lumpur,Malindo Air,PER-KUL,PER,KUL,,,Malaysia,SE Asia,Malaysia,SE Asia,0,1,180,2020,12
Dec-20,O,Perth,Singapore,Scoot Tigerair,PER-SIN,PER,SIN,,,Singapore,SE Asia,Singapore,SE Asia,0,2,750,2020,12
Dec-20,O,Perth,Singapore,Singapore Airlines,PER-SIN,PER,SIN,,,Singapore,SE Asia,Singapore,SE Asia,0,29,9773,2020,12
Dec-20,O,Sydney,Abu Dhabi,Etihad Airways,SYD-AUH,SYD,AUH,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,23,6222,2020,12
Dec-20,O,Sydney,Auckland,Air New Zealand,SYD-AKL,SYD,AKL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,40,10043,2020,12
Dec-20,O,Sydney,Auckland,Jetstar,SYD-AKL,SYD,AKL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,11,2040,2020,12
Dec-20,O,Sydney,Auckland,LATAM Airlines,SYD-AKL-SCL,SYD,AKL,SCL,,New Zealand,New Zealand,Chile,S America,1,1,304,2020,12
Dec-20,O,Sydney,Auckland,Qantas Airways,SYD-AKL,SYD,AKL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,7,2075,2020,12
Dec-20,O,Sydney,Bangkok,Thai Airways International,SYD-BKK,SYD,BKK,,,Thailand,SE Asia,Thailand,SE Asia,0,3,1044,2020,12
Dec-20,O,Sydney,Colombo,SriLankan Airlines,SYD-CMB,SYD,CMB,,,Sri Lanka,S Asia,Sri Lanka,S Asia,0,9,2664,2020,12
Dec-20,O,Sydney,Doha,Qatar Airways,SYD-DOH,SYD,DOH,,,Qatar,Middle East,Qatar,Middle East,0,31,16027,2020,12
Dec-20,O,Sydney,Dubai,Emirates,SYD-DXB,SYD,DXB,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,18,6408,2020,12
Dec-20,O,Sydney,Guangzhou,China Southern Airlines,SYD-CAN,SYD,CAN,,,China,NE Asia,China,NE Asia,0,7,3528,2020,12
Dec-20,O,Sydney,Hangzhou,China Eastern Airlines,SYD-HGH,SYD,HGH,,,China,NE Asia,China,NE Asia,0,4,1256,2020,12
Dec-20,O,Sydney,Ho Chi Minh City,Vietnam Airlines,SYD-MEL-SGN,SYD,MEL,SGN,,Vietnam,SE Asia,Vietnam,SE Asia,1,2,734,2020,12
Dec-20,O,Sydney,Ho Chi Minh City,Vietnam Airlines,SYD-SGN,SYD,SGN,,,Vietnam,SE Asia,Vietnam,SE Asia,0,7,1918,2020,12
Dec-20,O,Sydney,Hong Kong,Cathay Pacific Airways,SYD-HKG,SYD,HKG,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,30,9966,2020,12
Dec-20,O,Sydney,Jakarta,Garuda Indonesia,SYD-JKT,SYD,JKT,,,Indonesia,SE Asia,Indonesia,SE Asia,0,10,2726,2020,12
Dec-20,O,Sydney,Kuala Lumpur,Malaysia Airlines,SYD-KUL,SYD,KUL,,,Malaysia,SE Asia,Malaysia,SE Asia,0,4,1160,2020,12
Dec-20,O,Sydney,Los Angeles,American Airlines,SYD-LAX,SYD,LAX,,,USA,N America,USA,N America,0,18,5472,2020,12
Dec-20,O,Sydney,Los Angeles,Delta Air Lines,SYD-LAX,SYD,LAX,,,USA,N America,USA,N America,0,25,7650,2020,12
Dec-20,O,Sydney,Los Angeles,United Airlines,SYD-LAX,SYD,LAX,,,USA,N America,USA,N America,0,22,5579,2020,12
Dec-20,O,Sydney,Manila,Philippine Airlines,SYD-BNE-MNL,SYD,BNE,MNL,,Philippines,SE Asia,Philippines,SE Asia,1,1,168,2020,12
Dec-20,O,Sydney,Manila,Philippine Airlines,SYD-MEL-MNL,SYD,MEL,MNL,,Philippines,SE Asia,Philippines,SE Asia,1,2,618,2020,12
Dec-20,O,Sydney,Nadi,Fiji Airways,SYD-NAN,SYD,NAN,,,Fiji,Islands,Fiji,Islands,0,1,313,2020,12
Dec-20,O,Sydney,New Delhi,Air India,SYD-DEL,SYD,DEL,,,India,S Asia,India,S Asia,0,6,1536,2020,12
Dec-20,O,Sydney,Noumea,Air Caledonie,SYD-NOU,SYD,NOU,,,New Caledonia,Islands,New Caledonia,Islands,0,7,2003,2020,12
Dec-20,O,Sydney,San Francisco,United Airlines,SYD-SFO,SYD,SFO,,,USA,N America,USA,N America,0,31,7857,2020,12
Dec-20,O,Sydney,Santiago,LATAM Airlines,SYD-AKL-SCL,SYD,AKL,SCL,,Chile,S America,Chile,S America,1,1,304,2020,12
Dec-20,O,Sydney,Seoul,Asiana Airlines,SYD-SEL,SYD,SEL,,,Korea,NE Asia,Korea,NE Asia,0,4,1224,2020,12
Dec-20,O,Sydney,Seoul,Korean Air,SYD-SEL,SYD,SEL,,,Korea,NE Asia,Korea,NE Asia,0,2,560,2020,12
Dec-20,O,Sydney,Shanghai,China Eastern Airlines,SYD-SHA,SYD,SHA,,,China,NE Asia,China,NE Asia,0,5,1570,2020,12
Dec-20,O,Sydney,Singapore,Singapore Airlines,SYD-BNE-SIN,SYD,BNE,SIN,,Singapore,SE Asia,Singapore,SE Asia,1,4,1212,2020,12
Dec-20,O,Sydney,Singapore,Singapore Airlines,SYD-SIN,SYD,SIN,,,Singapore,SE Asia,Singapore,SE Asia,0,61,18383,2020,12
Dec-20,O,Sydney,Taipei,China Airlines,SYD-TPE,SYD,TPE,,,Taiwan,NE Asia,Taiwan,NE Asia,0,4,1228,2020,12
Dec-20,O,Sydney,Tokyo,All Nippon Airways,SYD-TYO,SYD,TYO,,,Japan,NE Asia,Japan,NE Asia,0,20,4800,2020,12
Dec-20,O,Sydney,Tokyo,Japan Airlines,SYD-TYO,SYD,TYO,,,Japan,NE Asia,Japan,NE Asia,0,13,2418,2020,12
Dec-20,O,Sydney,Xiamen,Xiamen Airlines,SYD-XMN,SYD,XMN,,,China,NE Asia,China,NE Asia,0,9,2502,2020,12
Jan-21,I,Adelaide,Doha,Qatar Airways,DOH-ADL,DOH,ADL,,,Qatar,Middle East,Qatar,Middle East,0,15,4245,2021,1
Jan-21,I,Adelaide,Doha,Qatar Airways,DOH-LAX-ADL,DOH,LAX,ADL,,Qatar,Middle East,Qatar,Middle East,1,1,283,2021,1
Jan-21,I,Adelaide,Kuala Lumpur,Malaysia Airlines,KUL-ADL,KUL,ADL,,,Malaysia,SE Asia,Malaysia,SE Asia,0,2,580,2021,1
Jan-21,I,Adelaide,Los Angeles,Qatar Airways,DOH-LAX-ADL,DOH,LAX,ADL,,USA,N America,Qatar,Middle East,1,1,283,2021,1
Jan-21,I,Adelaide,Singapore,Singapore Airlines,SIN-ADL,SIN,ADL,,,Singapore,SE Asia,Singapore,SE Asia,0,13,3939,2021,1
Jan-21,I,Brisbane,Auckland,Air New Zealand,AKL-BNE,AKL,BNE,,,New Zealand,New Zealand,New Zealand,New Zealand,0,18,4095,2021,1
Jan-21,I,Brisbane,Doha,Qatar Airways,DOH-BNE,DOH,BNE,,,Qatar,Middle East,Qatar,Middle East,0,13,4602,2021,1
Jan-21,I,Brisbane,Dubai,Emirates,DXB-BNE,DXB,BNE,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,6,2124,2021,1
Jan-21,I,Brisbane,Hong Kong,Cathay Pacific Airways,HKG-BNE,HKG,BNE,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,4,1120,2021,1
Jan-21,I,Brisbane,Honiara,Solomon Airlines,HIR-BNE,HIR,BNE,,,Solomon Islands,Islands,Solomon Islands,Islands,0,4,544,2021,1
Jan-21,I,Brisbane,Manila,Philippine Airlines,MNL-BNE,MNL,BNE,,,Philippines,SE Asia,Philippines,SE Asia,0,1,168,2021,1
Jan-21,I,Brisbane,Nadi,Fiji Airways,NAN-BNE,NAN,BNE,,,Fiji,Islands,Fiji,Islands,0,2,340,2021,1
Jan-21,I,Brisbane,Nauru,Nauru Airlines,INU-BNE,INU,BNE,,,Nauru,Islands,Nauru,Islands,0,3,384,2021,1
Jan-21,I,Brisbane,New Delhi,Air India,DEL-BNE-SYD,DEL,BNE,SYD,,India,S Asia,India,S Asia,1,2,512,2021,1
Jan-21,I,Brisbane,Port Moresby,Air Niugini,POM-BNE,POM,BNE,,,Papua New Guinea,Islands,Papua New Guinea,Islands,0,21,4346,2021,1
Jan-21,I,Brisbane,Port Vila,Air Vanuatu,VLI-BNE,VLI,BNE,,,Vanuatu,Islands,Vanuatu,Islands,0,2,352,2021,1
Jan-21,I,Brisbane,Singapore,Singapore Airlines,SIN-BNE,SIN,BNE,,,Singapore,SE Asia,Singapore,SE Asia,0,22,6666,2021,1
Jan-21,I,Brisbane,Singapore,Singapore Airlines,SIN-SYD-BNE,SIN,SYD,BNE,,Singapore,SE Asia,Singapore,SE Asia,1,4,1212,2021,1
Jan-21,I,Brisbane,Taipei,China Airlines,TPE-BNE,TPE,BNE,,,Taiwan,NE Asia,Taiwan,NE Asia,0,3,918,2021,1
Jan-21,I,Cairns,Port Moresby,Air Niugini,POM-CNS,POM,CNS,,,Papua New Guinea,Islands,Papua New Guinea,Islands,0,4,375,2021,1
Jan-21,I,Melbourne,Abu Dhabi,Etihad Airways,AUH-MEL,AUH,MEL,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,26,8598,2021,1
Jan-21,I,Melbourne,Auckland,Air New Zealand,AKL-MEL,AKL,MEL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,18,4275,2021,1
Jan-21,I,Melbourne,Bandar Seri Begawan,Royal Brunei Airlines,BWN-MEL,BWN,MEL,,,Brunei,SE Asia,Brunei,SE Asia,0,7,1778,2021,1
Jan-21,I,Melbourne,Colombo,SriLankan Airlines,CMB-MEL,CMB,MEL,,,Sri Lanka,S Asia,Sri Lanka,S Asia,0,9,2610,2021,1
Jan-21,I,Melbourne,Doha,Qatar Airways,DOH-LAX-MEL,DOH,LAX,MEL,,Qatar,Middle East,Qatar,Middle East,1,2,654,2021,1
Jan-21,I,Melbourne,Doha,Qatar Airways,DOH-MEL,DOH,MEL,,,Qatar,Middle East,Qatar,Middle East,0,28,9112,2021,1
Jan-21,I,Melbourne,Dubai,Emirates,DXB-MEL,DXB,MEL,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,8,2848,2021,1
Jan-21,I,Melbourne,Guangzhou,China Southern Airlines,CAN-MEL,CAN,MEL,,,China,NE Asia,China,NE Asia,0,4,1992,2021,1
Jan-21,I,Melbourne,Hong Kong,Cathay Pacific Airways,HKG-MEL,HKG,MEL,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,27,9018,2021,1
Jan-21,I,Melbourne,Jakarta,Garuda Indonesia,JKT-MEL,JKT,MEL,,,Indonesia,SE Asia,Indonesia,SE Asia,0,4,1004,2021,1
Jan-21,I,Melbourne,Kuala Lumpur,Malaysia Airlines,KUL-MEL,KUL,MEL,,,Malaysia,SE Asia,Malaysia,SE Asia,0,5,1450,2021,1
Jan-21,I,Melbourne,Los Angeles,Qatar Airways,DOH-LAX-MEL,DOH,LAX,MEL,,USA,N America,Qatar,Middle East,1,2,654,2021,1
Jan-21,I,Melbourne,Manila,Philippine Airlines,MNL-SYD-MEL,MNL,SYD,MEL,,Philippines,SE Asia,Philippines,SE Asia,1,1,168,2021,1
Jan-21,I,Melbourne,Nadi,Fiji Airways,NAN-MEL,NAN,MEL,,,Fiji,Islands,Fiji,Islands,0,2,334,2021,1
Jan-21,I,Melbourne,Singapore,Scoot Tigerair,SIN-MEL,SIN,MEL,,,Singapore,SE Asia,Singapore,SE Asia,0,17,6375,2021,1
Jan-21,I,Melbourne,Singapore,Singapore Airlines,SIN-MEL,SIN,MEL,,,Singapore,SE Asia,Singapore,SE Asia,0,32,9646,2021,1
Jan-21,I,Melbourne,Taipei,China Airlines,TPE-MEL,TPE,MEL,,,Taiwan,NE Asia,Taiwan,NE Asia,0,3,918,2021,1
Jan-21,I,Perth,Doha,Qatar Airways,DOH-PER,DOH,PER,,,Qatar,Middle East,Qatar,Middle East,0,18,5886,2021,1
Jan-21,I,Perth,Dubai,Emirates,DXB-PER,DXB,PER,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,9,3186,2021,1
Jan-21,I,Perth,Hong Kong,Cathay Pacific Airways,HKG-PER,HKG,PER,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,11,3674,2021,1
Jan-21,I,Perth,Jakarta,Garuda Indonesia,JKT-PER,JKT,PER,,,Indonesia,SE Asia,Indonesia,SE Asia,0,4,648,2021,1
Jan-21,I,Perth,Singapore,Singapore Airlines,SIN-PER,SIN,PER,,,Singapore,SE Asia,Singapore,SE Asia,0,31,9607,2021,1
Jan-21,I,Sydney,Abu Dhabi,Etihad Airways,AUH-SYD,AUH,SYD,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,18,5220,2021,1
Jan-21,I,Sydney,Auckland,Air New Zealand,AKL-SYD,AKL,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,25,5067,2021,1
Jan-21,I,Sydney,Auckland,Jetstar,AKL-SYD,AKL,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,6,1116,2021,1
Jan-21,I,Sydney,Auckland,Qantas Airways,AKL-SYD,AKL,SYD,,,New Zealand,New Zealand,New Zealand,New Zealand,0,9,2372,2021,1
Jan-21,I,Sydney,Bangkok,Thai Airways International,BKK-SYD,BKK,SYD,,,Thailand,SE Asia,Thailand,SE Asia,0,3,1017,2021,1
Jan-21,I,Sydney,Colombo,SriLankan Airlines,CMB-SYD,CMB,SYD,,,Sri Lanka,S Asia,Sri Lanka,S Asia,0,9,2610,2021,1
Jan-21,I,Sydney,Doha,Qatar Airways,DOH-SYD,DOH,SYD,,,Qatar,Middle East,Qatar,Middle East,0,28,14476,2021,1
Jan-21,I,Sydney,Dubai,Emirates,DXB-SYD,DXB,SYD,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,10,3560,2021,1
Jan-21,I,Sydney,Guangzhou,China Southern Airlines,CAN-SYD,CAN,SYD,,,China,NE Asia,China,NE Asia,0,5,2520,2021,1
Jan-21,I,Sydney,Hangzhou,China Eastern Airlines,HGH-SYD,HGH,SYD,,,China,NE Asia,China,NE Asia,0,5,1570,2021,1
Jan-21,I,Sydney,Ho Chi Minh City,Vietnam Airlines,SGN-SYD,SGN,SYD,,,Vietnam,SE Asia,Vietnam,SE Asia,0,4,1096,2021,1
Jan-21,I,Sydney,Hong Kong,Cathay Pacific Airways,HKG-SYD,HKG,SYD,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,32,10364,2021,1
Jan-21,I,Sydney,Jakarta,Garuda Indonesia,JKT-SYD,JKT,SYD,,,Indonesia,SE Asia,Indonesia,SE Asia,0,8,2188,2021,1
Jan-21,I,Sydney,Kuala Lumpur,Malaysia Airlines,KUL-SYD,KUL,SYD,,,Malaysia,SE Asia,Malaysia,SE Asia,0,5,1450,2021,1
Jan-21,I,Sydney,Los Angeles,American Airlines,LAX-SYD,LAX,SYD,,,USA,N America,USA,N America,0,15,4260,2021,1
Jan-21,I,Sydney,Los Angeles,Delta Air Lines,LAX-SYD,LAX,SYD,,,USA,N America,USA,N America,0,22,6622,2021,1
Jan-21,I,Sydney,Los Angeles,United Airlines,LAX-SYD,LAX,SYD,,,USA,N America,USA,N America,0,22,5619,2021,1
Jan-21,I,Sydney,Manila,Philippine Airlines,MNL-SYD,MNL,SYD,,,Philippines,SE Asia,Philippines,SE Asia,0,1,168,2021,1
Jan-21,I,Sydney,Manila,Philippine Airlines,MNL-SYD-MEL,MNL,SYD,MEL,,Philippines,SE Asia,Philippines,SE Asia,1,1,168,2021,1
Jan-21,I,Sydney,Nadi,Fiji Airways,NAN-SYD,NAN,SYD,,,Fiji,Islands,Fiji,Islands,0,9,2354,2021,1
Jan-21,I,Sydney,New Delhi,Air India,DEL-BNE-SYD,DEL,BNE,SYD,,India,S Asia,India,S Asia,1,2,512,2021,1
Jan-21,I,Sydney,New Delhi,Air India,DEL-SYD,DEL,SYD,,,India,S Asia,India,S Asia,0,3,768,2021,1
Jan-21,I,Sydney,Noumea,Air Caledonie,NOU-SYD,NOU,SYD,,,New Caledonia,Islands,New Caledonia,Islands,0,4,1153,2021,1
Jan-21,I,Sydney,San Francisco,United Airlines,SFO-SYD,SFO,SYD,,,USA,N America,USA,N America,0,31,7892,2021,1
Jan-21,I,Sydney,Santiago,LATAM Airlines,SCL-SYD,SCL,SYD,,,Chile,S America,Chile,S America,0,1,303,2021,1
Jan-21,I,Sydney,Seoul,Asiana Airlines,SEL-SYD,SEL,SYD,,,Korea,NE Asia,Korea,NE Asia,0,5,1530,2021,1
Jan-21,I,Sydney,Seoul,Korean Air,SEL-SYD,SEL,SYD,,,Korea,NE Asia,Korea,NE Asia,0,2,544,2021,1
Jan-21,I,Sydney,Shanghai,China Eastern Airlines,SHA-SYD,SHA,SYD,,,China,NE Asia,China,NE Asia,0,2,628,2021,1
Jan-21,I,Sydney,Singapore,Singapore Airlines,SIN-SYD,SIN,SYD,,,Singapore,SE Asia,Singapore,SE Asia,0,62,18236,2021,1
Jan-21,I,Sydney,Singapore,Singapore Airlines,SIN-SYD-BNE,SIN,SYD,BNE,,Singapore,SE Asia,Singapore,SE Asia,1,4,1212,2021,1
Jan-21,I,Sydney,Taipei,China Airlines,TPE-SYD,TPE,SYD,,,Taiwan,NE Asia,Taiwan,NE Asia,0,3,921,2021,1
Jan-21,I,Sydney,Tokyo,All Nippon Airways,TYO-SYD,TYO,SYD,,,Japan,NE Asia,Japan,NE Asia,0,20,4800,2021,1
Jan-21,I,Sydney,Tokyo,Japan Airlines,TYO-SYD,TYO,SYD,,,Japan,NE Asia,Japan,NE Asia,0,11,2046,2021,1
Jan-21,I,Sydney,Xiamen,Xiamen Airlines,XMN-SYD,XMN,SYD,,,China,NE Asia,China,NE Asia,0,9,2502,2021,1
Jan-21,O,Adelaide,Doha,Qatar Airways,ADL-DOH,ADL,DOH,,,Qatar,Middle East,Qatar,Middle East,0,14,3962,2021,1
Jan-21,O,Adelaide,Kuala Lumpur,Malaysia Airlines,ADL-KUL,ADL,KUL,,,Malaysia,SE Asia,Malaysia,SE Asia,0,2,580,2021,1
Jan-21,O,Adelaide,Singapore,Singapore Airlines,ADL-SIN,ADL,SIN,,,Singapore,SE Asia,Singapore,SE Asia,0,13,3939,2021,1
Jan-21,O,Brisbane,Auckland,Air New Zealand,BNE-AKL,BNE,AKL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,18,3921,2021,1
Jan-21,O,Brisbane,Denpasar,Malindo Air,BNE-DPS-KUL,BNE,DPS,KUL,,Indonesia,SE Asia,Malaysia,SE Asia,1,1,180,2021,1
Jan-21,O,Brisbane,Doha,Qatar Airways,BNE-DOH,BNE,DOH,,,Qatar,Middle East,Qatar,Middle East,0,11,3894,2021,1
Jan-21,O,Brisbane,Dubai,Emirates,BNE-DXB,BNE,DXB,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,9,3188,2021,1
Jan-21,O,Brisbane,Hong Kong,Cathay Pacific Airways,BNE-HKG,BNE,HKG,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,4,1120,2021,1
Jan-21,O,Brisbane,Honiara,Solomon Airlines,BNE-HIR,BNE,HIR,,,Solomon Islands,Islands,Solomon Islands,Islands,0,5,680,2021,1
Jan-21,O,Brisbane,Kuala Lumpur,Malindo Air,BNE-DPS-KUL,BNE,DPS,KUL,,Malaysia,SE Asia,Malaysia,SE Asia,1,1,180,2021,1
Jan-21,O,Brisbane,Nadi,Fiji Airways,BNE-NAN,BNE,NAN,,,Fiji,Islands,Fiji,Islands,0,2,340,2021,1
Jan-21,O,Brisbane,Nauru,Nauru Airlines,BNE-INU,BNE,INU,,,Nauru,Islands,Nauru,Islands,0,3,384,2021,1
Jan-21,O,Brisbane,Port Moresby,Air Niugini,BNE-POM,BNE,POM,,,Papua New Guinea,Islands,Papua New Guinea,Islands,0,21,4300,2021,1
Jan-21,O,Brisbane,Port Vila,Air Vanuatu,BNE-VLI,BNE,VLI,,,Vanuatu,Islands,Vanuatu,Islands,0,2,352,2021,1
Jan-21,O,Brisbane,Singapore,Singapore Airlines,BNE-SIN,BNE,SIN,,,Singapore,SE Asia,Singapore,SE Asia,0,22,6666,2021,1
Jan-21,O,Brisbane,Singapore,Singapore Airlines,SYD-BNE-SIN,SYD,BNE,SIN,,Singapore,SE Asia,Singapore,SE Asia,1,4,1212,2021,1
Jan-21,O,Brisbane,Taipei,China Airlines,BNE-TPE,BNE,TPE,,,Taiwan,NE Asia,Taiwan,NE Asia,0,3,918,2021,1
Jan-21,O,Cairns,Port Moresby,Air Niugini,CNS-POM,CNS,POM,,,Papua New Guinea,Islands,Papua New Guinea,Islands,0,4,400,2021,1
Jan-21,O,Melbourne,Abu Dhabi,Etihad Airways,MEL-AUH,MEL,AUH,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,21,7040,2021,1
Jan-21,O,Melbourne,Auckland,Air New Zealand,MEL-AKL,MEL,AKL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,21,5158,2021,1
Jan-21,O,Melbourne,Bandar Seri Begawan,Royal Brunei Airlines,MEL-BWN,MEL,BWN,,,Brunei,SE Asia,Brunei,SE Asia,0,8,2032,2021,1
Jan-21,O,Melbourne,Colombo,SriLankan Airlines,MEL-CMB,MEL,CMB,,,Sri Lanka,S Asia,Sri Lanka,S Asia,0,9,2610,2021,1
Jan-21,O,Melbourne,Doha,Qatar Airways,MEL-DOH,MEL,DOH,,,Qatar,Middle East,Qatar,Middle East,0,30,9810,2021,1
Jan-21,O,Melbourne,Dubai,Emirates,MEL-DXB,MEL,DXB,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,10,3558,2021,1
Jan-21,O,Melbourne,Guangzhou,China Southern Airlines,MEL-CAN,MEL,CAN,,,China,NE Asia,China,NE Asia,0,4,1992,2021,1
Jan-21,O,Melbourne,Hong Kong,Cathay Pacific Airways,MEL-HKG,MEL,HKG,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,27,9018,2021,1
Jan-21,O,Melbourne,Jakarta,Garuda Indonesia,MEL-JKT,MEL,JKT,,,Indonesia,SE Asia,Indonesia,SE Asia,0,5,1255,2021,1
Jan-21,O,Melbourne,Kuala Lumpur,Malaysia Airlines,MEL-KUL,MEL,KUL,,,Malaysia,SE Asia,Malaysia,SE Asia,0,5,1450,2021,1
Jan-21,O,Melbourne,Manila,Philippine Airlines,SYD-MEL-MNL,SYD,MEL,MNL,,Philippines,SE Asia,Philippines,SE Asia,1,1,168,2021,1
Jan-21,O,Melbourne,Nadi,Fiji Airways,MEL-NAN,MEL,NAN,,,Fiji,Islands,Fiji,Islands,0,2,334,2021,1
Jan-21,O,Melbourne,Singapore,Scoot Tigerair,MEL-SIN,MEL,SIN,,,Singapore,SE Asia,Singapore,SE Asia,0,31,11533,2021,1
Jan-21,O,Melbourne,Singapore,Singapore Airlines,MEL-SIN,MEL,SIN,,,Singapore,SE Asia,Singapore,SE Asia,0,30,9090,2021,1
Jan-21,O,Melbourne,Taipei,China Airlines,MEL-TPE,MEL,TPE,,,Taiwan,NE Asia,Taiwan,NE Asia,0,3,918,2021,1
Jan-21,O,Perth,Doha,Qatar Airways,PER-DOH,PER,DOH,,,Qatar,Middle East,Qatar,Middle East,0,17,5559,2021,1
Jan-21,O,Perth,Dubai,Emirates,PER-DXB,PER,DXB,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,9,3186,2021,1
Jan-21,O,Perth,Hong Kong,Cathay Pacific Airways,PER-HKG,PER,HKG,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,13,4234,2021,1
Jan-21,O,Perth,Jakarta,Garuda Indonesia,PER-JKT,PER,JKT,,,Indonesia,SE Asia,Indonesia,SE Asia,0,6,972,2021,1
Jan-21,O,Perth,Singapore,Singapore Airlines,PER-SIN,PER,SIN,,,Singapore,SE Asia,Singapore,SE Asia,0,31,9607,2021,1
Jan-21,O,Sydney,Abu Dhabi,Etihad Airways,SYD-AUH,SYD,AUH,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,22,6380,2021,1
Jan-21,O,Sydney,Auckland,Air New Zealand,SYD-AKL,SYD,AKL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,27,5674,2021,1
Jan-21,O,Sydney,Auckland,Jetstar,SYD-AKL,SYD,AKL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,6,1110,2021,1
Jan-21,O,Sydney,Auckland,Qantas Airways,SYD-AKL,SYD,AKL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,9,2367,2021,1
Jan-21,O,Sydney,Bangkok,Thai Airways International,SYD-BKK,SYD,BKK,,,Thailand,SE Asia,Thailand,SE Asia,0,2,696,2021,1
Jan-21,O,Sydney,Colombo,SriLankan Airlines,SYD-CMB,SYD,CMB,,,Sri Lanka,S Asia,Sri Lanka,S Asia,0,9,2664,2021,1
Jan-21,O,Sydney,Doha,Qatar Airways,SYD-DOH,SYD,DOH,,,Qatar,Middle East,Qatar,Middle East,0,31,16027,2021,1
Jan-21,O,Sydney,Dubai,Emirates,SYD-DXB,SYD,DXB,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,14,4984,2021,1
Jan-21,O,Sydney,Guangzhou,China Southern Airlines,SYD-CAN,SYD,CAN,,,China,NE Asia,China,NE Asia,0,5,2520,2021,1
Jan-21,O,Sydney,Hangzhou,China Eastern Airlines,SYD-HGH,SYD,HGH,,,China,NE Asia,China,NE Asia,0,5,1570,2021,1
Jan-21,O,Sydney,Ho Chi Minh City,Vietnam Airlines,SYD-SGN,SYD,SGN,,,Vietnam,SE Asia,Vietnam,SE Asia,0,1,367,2021,1
Jan-21,O,Sydney,Hong Kong,Cathay Pacific Airways,SYD-HKG,SYD,HKG,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,30,9696,2021,1
Jan-21,O,Sydney,Jakarta,Garuda Indonesia,SYD-JKT,SYD,JKT,,,Indonesia,SE Asia,Indonesia,SE Asia,0,8,2188,2021,1
Jan-21,O,Sydney,Kuala Lumpur,Malaysia Airlines,SYD-KUL,SYD,KUL,,,Malaysia,SE Asia,Malaysia,SE Asia,0,4,1160,2021,1
Jan-21,O,Sydney,Los Angeles,American Airlines,SYD-LAX,SYD,LAX,,,USA,N America,USA,N America,0,16,4544,2021,1
Jan-21,O,Sydney,Los Angeles,Delta Air Lines,SYD-LAX,SYD,LAX,,,USA,N America,USA,N America,0,24,7224,2021,1
Jan-21,O,Sydney,Los Angeles,United Airlines,SYD-LAX,SYD,LAX,,,USA,N America,USA,N America,0,21,5362,2021,1
